,title,address,unit_type,Price,Bedrooms,Bathrooms,Lat,Lon,Hydro Inc.,Heat Inc.,Water Inc.,Laundry Inc.,Yard Inc.,Parking Inc.,Gym Inc.,SQFT,Furnished,Air Conditioning,Walk Score,Transit Score,Bike Score,img_1,"img_2""",img_3
,"
                            Bright 1Bdrm w/utilities NewKitchen HardwoodFl@Wilson Subway Stn
                        ",", north york m3h1v5 ON, Canada",House,1650,1,1,43.7363646,-79.4480616,1,1,1,1,0,0,0,550,0,1,41,88,52,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/HjUAAOSwBmlfCh3-/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wusAAOSwPfxfCh4G/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/19wAAOSw-VtfCh4O/$_2.JPG
,"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG
,"
                            Apartment Dufferin Subway
                        ","18 Russett Ave, M6H3M3, Toronto, ON",Apartment,1600,1,1,43.6603426,-79.4370061,1,1,1,1,0,0,0,800,0,1,90,89,79,https://i.ebayimg.com/00/s/NTIxWDgwMA==/z/s~wAAOSwcLhfChym/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDQzMA==/z/yXAAAOSwEhJfChy0/$_2.JPG,https://i.ebayimg.com/00/s/NTQ1WDgwMA==/z/s-oAAOSwtV5fChzM/$_2.JPG
,"
                            1  BEDROOM BASEMENT APARTMENT FOR RENT BROWNS LINE & EVANS $1300
                        ","503 Brown's Line, Etobicoke, ON M8W 3V1, Canada",Apartment,1300,1,1,43.6033251,-79.5455261,0,0,0,1,1,0,0,750,0,1,66,58,59,https://i.ebayimg.com/00/s/NDQ4WDgwMA==/z/6BoAAOSwBktfCho2/$_27.JPG,https://i.ebayimg.com/00/s/NDE3WDgwMA==/z/hGcAAOSwvWVfCho5/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/5eoAAOSwSJpfCho0/$_2.JPG
,"
                            $1400 **RENOVATED** BASEMENT APARTMENT FOR RENT - EAST YORK
                        ",", Toronto M4J3S4 ON, Canada",Basement,1400,1,1,43.697072,-79.3462036,1,1,1,1,0,0,0,500,1,0,55,70,76,https://i.ebayimg.com/00/s/MTg3WDY0MA==/z/qG0AAOSwdapfChoy/$_27.JPG,https://i.ebayimg.com/00/s/MjMzWDY0MA==/z/M4YAAOSwZQ1fCho0/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/4fAAAOSwFnVfCho1/$_2.JPG
,"
                            153 St George - Studio Apartment for Rent
                        ","153 St. George Street, Toronto, ON, M5R 2L9",Apartment,1650,1,1,43.6695853,-79.4002032,0,1,1,1,0,0,0,500,0,0,90,99,10,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/YfEAAOSwxOJfChjh/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/7l0AAOSwKtdfChjh/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/HT0AAOSwJBFfChjh/$_2.JPG
,"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,350,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZfsAAOSweLZe4XPK/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/tggAAOSwUIhe4XPR/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ds4AAOSwc59e4XPJ/$_2.JPG
,"
                            Renovated bachelor suite, Kingston and Warden, Birch Cliff
                        ","1420 Kingston Road, Scarborough, ON, M1N 1R3",Apartment,1375,1,1,43.6874687,-79.2720347,0,1,1,1,0,0,0,273,0,0,43,67,71,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/zNUAAOSwH9he4XPP/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/4uwAAOSwoeVe4XPJ/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/JggAAOSwPq1e4XPJ/$_2.JPG
,"
                            Fashion District -1 bedroom + den
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,2375,1,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,625,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/KrsAAOSwG7FfCMkh/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjgw/z/pZMAAOSwSmxfCMkn/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/PUMAAOSwogVfCMkh/$_2.JPG
,"
                            King West-1 bedroom, brand new!!
                        ","50 Portland St, Toronto, ON, M5V 2M7",Apartment,1995,1,1,43.6432618,-79.3998572,0,1,1,1,0,0,1,487,0,1,97,10,66,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FukAAOSwxahe4-Ag/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/gVoAAOSwJp5e4-Ag/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/EcUAAOSwvhte4-Ag/$_2.JPG
,"
                            Bretton Place - Studio Apartment for Rent
                        ","44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,1400,1,1,43.685763,-79.391121,0,1,1,1,0,0,1,402,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/PlMAAOSwQhNfChPu/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/T6AAAOSw-dhfChPu/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gicAAOSwI1xfChPu/$_2.JPG
,"
                            1BR Apartment Bright Lower Unit in Townhouse Condo near Junction
                        ",", Toronto M6N5G3 ON, Canada",Apartment,1800,1,1,43.6721266,-79.4550943,0,0,1,1,1,1,0,550,0,1,79,77,80,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/t6YAAOSwD2tfChVg/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/SLEAAOSwLClfChVi/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VAAAAOSw1ixfChVt/$_2.JPG
,"
                            Waterclub Condo in Downtown Toronto with Lake View
                        ",", Toronto  M5J 2Y5 ON, Canada",Condo,1999,1,1,43.6400247,-79.3812245,0,0,0,1,1,0,1,555,0,1,85,10,83,https://i.ebayimg.com/00/s/MzkyWDcxOA==/z/HNYAAOSwBQVfCbEp/$_27.JPG,https://i.ebayimg.com/00/s/NTIwWDcyOQ==/z/gh4AAOSwrD1fCbEr/$_2.JPG,https://i.ebayimg.com/00/s/NDc3WDcyNQ==/z/e64AAOSwGIxfCbEt/$_2.JPG
,"
                            1br bsmt available aug 1, bus stop outside home- vic/ellesmere
                        ","M1R 1V2, Canada",Basement,1100,1,1,43.7525225,-79.3139869,0,1,0,1,1,0,0,250,1,1,64,64,50,https://i.ebayimg.com/00/s/MzE1WDQ3NA==/z/iGUAAOSwa0xfCg3T/$_27.JPG,https://i.ebayimg.com/00/s/MzE1WDQ3NA==/z/mZwAAOSwZutfCg3U/$_2.JPG,https://i.ebayimg.com/00/s/MzE1WDQ3NA==/z/bskAAOSwDH1fCg3U/$_2.JPG
,"
                            1 bedroom basement
                        ","11 Auburn Ave, Toronto, ON M6H 2L6, Canada",Basement,1450,1,1,43.6751648,-79.4428877,1,1,1,1,1,0,0,790,0,0,81,79,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/kvkAAOSwLQ5fCdqt/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/E9gAAOSwe1xfCdq1/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/AM8AAOSwpbxfCdq-/$_2.JPG
,"
                            Waterclub Condo in downtown Toronto with Lake view
                        ",", Toronto M5J 2Y5 ON, Canada",Condo,1999,1,1,43.6400247,-79.3812245,0,0,0,1,1,0,1,555,0,1,85,10,83,https://i.ebayimg.com/00/s/MzkyWDcxOA==/z/HDQAAOSwpVxfCKBj/$_27.JPG,https://i.ebayimg.com/00/s/NTIwWDcyOQ==/z/xmgAAOSwWzxfCKBl/$_2.JPG,https://i.ebayimg.com/00/s/NDc3WDcyNQ==/z/jWYAAOSwmnFfCKBo/$_2.JPG
,"
                            1 Bedroom Apt with separate walkout, Utilities included $950
                        ",", m9l2c3, North york, ON",Apartment,950,1,1,43.7539426,-79.561222,1,1,1,0,1,1,0,650,0,1,46,63,50,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/GK8AAOSwuNVfCfLA/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/WZAAAOSwCNNfCfLS/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/nPsAAOSwutFfCfLk/$_2.JPG
,"
                            Renovated Basement Apartment Scarborough
                        ",", Scarborough M1T1Y5 ON, Canada",Basement,1350,1,1,43.7759497,-79.3020128,1,1,1,1,0,1,0,350,0,1,58,61,45,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/y9UAAOSwdzdfCgu6/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vtIAAOSwI5tfCgu2/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/hSsAAOSw4rxfCgu9/$_2.JPG
