,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
28,"
                            FOR RENT bachelor  1 bedroom Scarborough Midland Sheppard East
                        ","2621 Midland Ave, Scarborough, ON M1S 1R6, Canada",Apartment,999,Bachelor/Studio,1,43.7888361,-79.2787646,1,1,1,0,0,0,0,400,0,1,43,63,52,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QTIAAOSwOVte~7KZ/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/qjYAAOSwRcBe~7Kn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/m0MAAOSwIOle~7K2/$_2.JPG
29,"
                            basement apartment
                        ","89 Millicent St, Toronto, ON M6H 1W3, Canada",Basement,1200,Bachelor/Studio,1,43.6647079,-79.441214,1,1,1,0,0,0,0,1,0,1,72,85,79,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Y34AAOSwYNte~6VA/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/s-oAAOSwkVRe~6Vn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/guAAAOSwT-he~6V3/$_2.JPG
30,"
                            Furnished 1 bedroom basement apartment
                        ","490 Durie St, Toronto, ON M6S 3G7, Canada",Basement,1500,1,1,43.6579882,-79.4824715,1,1,1,0,0,0,0,550,1,0,57,79,67,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/JQAAAOSwN4Re~6Rf/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/tP8AAOSwNW5e~6Rz/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/HicAAOSwSmxe~6SA/$_2.JPG
31,"
                            DOWNTOWN TORONTO BACHELORS
                        ","140 Sackville St, Toronto, ON M5A 3E7, Canada",Apartment,1245,Bachelor/Studio,1,43.6574415,-79.3621852,1,1,1,1,1,1,0,300,0,1,87,91,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/nSUAAOSwKERe~6Lj/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lHgAAOSwzBNe~6Lm/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/V18AAOSwI9xe~6Lv/$_2.JPG
32,"
                            Cozy 1 bdrm Apartment on Danforth for Rent!
                        ","3 Linnsmore Cr, East York, ON M4J 4K7, Canada",Apartment,1500,1,1,43.6823116,-79.3297125,0,0,0,1,0,0,0,450,0,0,87,80,81,https://i.ebayimg.com/00/s/NTc2WDgwMA==/z/9WUAAOSwG6Re~4gB/$_27.JPG,https://i.ebayimg.com/00/s/Njg1WDUxMw==/z/IjgAAOSwOVte~4gN/$_2.JPG,https://i.ebayimg.com/00/s/Njg0WDUxMQ==/z/IagAAOSwqOVe~4gT/$_2.JPG
33,"
                            One Bedroom Flat Palmerston Blvd. For
                        ","425 Palmerston Blvd, Toronto, ON M6G 2N7, Canada",Apartment,1900,1,1,43.6604894,-79.4117044,1,1,1,1,1,0,0,700,0,0,86,95,10,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/MlYAAOSw5spe~6E9/$_27.JPG,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/4KkAAOSwxt5e~6FI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDU5Nw==/z/DlsAAOSwGgZe~6Fo/$_2.JPG
34,"
                            3 bedroom Apartment for rent...keele and Wilson Area  
                        ","M3M2B9, Canada",House,2700,3,1,43.7315014,-79.4849771,1,1,1,1,1,2,0,900,0,1,54,63,51,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nMsAAOSwi8Ze~5NU/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qDcAAOSwqCte~5NV/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/18AAAOSwjAJe~5NX/$_2.JPG
35,"
                            3 bedroom Apartment for rent...keele and Wilson Area  
                        ","M3M2B9, Canada",House,2700,3,1,43.7315014,-79.4849771,1,1,1,1,1,2,0,900,0,1,54,63,51,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nMsAAOSwi8Ze~5NU/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qDcAAOSwqCte~5NV/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/18AAAOSwjAJe~5NX/$_2.JPG
0,"
                            1 private bedroom in shared apt 1 block to Yonge/Bloor
                        ",", Toronto M4W1J6 ON, Canada",Apartment,900,1,1,43.6718884,-79.3850073,1,1,1,1,0,0,0,600,1,1,98,89,62,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ql8AAOSwB5Fe5sQl/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xacAAOSwlZNe5sQv/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/wVkAAOSwKRte5sQ4/$_2.JPG
1,"
                            $2100/ 2br - 2 BDRM Apartment (Yonge and Eglinton)
                        ","Toronto, ON M5P1G9, Canada",Apartment,2100,2,1,43.7035999,-79.3992577,1,1,1,1,1,0,0,"1,400",0,1,95,92,58,https://i.ebayimg.com/00/s/NjAwWDQ1MA==/z/OK0AAOSw3hZe3k5E/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/fiYAAOSwTzJe3k49/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/aJAAAOSwOvZe3k5C/$_2.JPG
2,"
                            Self Contained Bachlor. Apt. Seperate Enterance $1200. Downtown.
                        ","643 Brock Avenue, M6H 3P1, Toronto, ON",Apartment,1200,1,1,43.6603451,-79.4388777,1,1,1,0,1,0,0,450,0,0,86,90,79,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QpAAAOSwpIhe5nHr/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/4gIAAOSwsChe5nH5/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/liAAAOSwANle5nHw/$_2.JPG
3,"
                            SOUS LOCATION MOIS DE JUILLET 1 MOIS!
                        ","1009 Avenue du Mont-Royal E, Montréal, QC H2J 1X7, Canada",Apartment,500,1,1,45.5275522,-73.5797957,1,1,1,1,1,0,0,7,1,0,96,78,75,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ktkAAOSwYfBe5myG/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/WNQAAOSwnv9e5myP/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/AQ8AAOSwvjVe5myT/$_2.JPG
4,"
                            Newly Renovated Basement Apartment in High Park
                        ","103 Indian Rd, Toronto, ON M6R 2V5, Canada",Apartment,1750,1,1,43.6429948,-79.4531612,0,1,1,1,0,1,0,700,0,0,27,77,84,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/-pAAAOSwiE9e5l6X/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/1AgAAOSwztde5l6K/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/cOoAAOSw2Vpe5l6R/$_2.JPG
5,"
                            FEATHER FACTORY HARD LOFT!!!
                        ","2154 Dundas St W, Toronto, ON M6R 1X3, Canada",Apartment,2900,1,1,43.6533149,-79.4501275,1,1,1,1,0,0,0,600,1,1,89,97,96,https://i.ebayimg.com/00/s/NTcyWDgwMA==/z/hOQAAOSwD4Je5lA-/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/5BcAAOSwMX9e5lDU/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/WcoAAOSwMNhe5lER/$_2.JPG
6,"
                            Bright Junior 1 Bedroom Sublet
                        ",", toronto m6h3s8 ON, Canada",Apartment,1275,1,1,43.6605046,-79.4417318,1,1,1,0,0,0,0,300,1,0,82,92,80,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/7D8AAOSw2npe5jLw/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MzsAAOSwoAFe5jL1/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/pPwAAOSwGRFe5jL6/$_2.JPG
7,"
                            Fully furnished apartment
                        ","2101 Islington Ave, Etobicoke, ON M9P 3R2, Canada",Apartment,2000,2,2,43.7041472,-79.5492361,1,1,1,1,1,0,1,"1,200",1,1,34,62,42,https://i.ebayimg.com/00/s/MjgxWDU0MA==/z/5BgAAOSwsi5e5hVH/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VSgAAOSwf1Re5hVZ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/a2oAAOSwCMxe5hVk/$_2.JPG
8,"
                            Apartment for rent at 830 Lawrence Ave West Treviso 2
                        ","M6A0A2, Canada",Apartment,1850,1,1,43.7143039,-79.4542268,0,1,1,1,1,1,1,500,0,1,77,83,51,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Z7oAAOSwPMle5hNl/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KQwAAOSwNHZe5hNn/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AAwAAOSwb9Re5hNo/$_2.JPG
9,"
                            2 Beds Victorian Style with Spacious Terrace!
                        ","65 Gloucester St, Toronto, ON M4Y 1L8, Canada",Apartment,3280,2,3,43.6670334,-79.3820517,0,0,1,1,0,1,0,"1,293",1,1,98,90,98,http://img.youtube.com/vi/wjwWQD03Jfs/0.jpg,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/Xw4AAOSwZtVe5f-S/$_2.JPG,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/dawAAOSwVHle5f85/$_2.JPG
10,"
                            2 Bedroom+den apartment for rent
                        ","1715 Bathurst St, Toronto, ON M5P 3K4, Canada",Apartment,2600,2 + Den,1,43.6977208,-79.4239188,0,0,0,1,0,0,0,"1,300",0,1,69,76,52,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/cmsAAOSwq~5e5XI6/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uBMAAOSwQhte5XJx/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/qB0AAOSw--Ne5XJ0/$_2.JPG
11,"
                            Two Bed apartment available
                        ","84 Falmouth Ave, Scarborough, ON M1K 4M8, Canada",Apartment,1799,2,1,43.7349228,-79.2532422,0,1,1,1,0,1,0,"1,799",0,0,60,91,53,,,
12,"
                            2 + Den / 2 Bath for Lease @ Front & Spadina  (ALL INCLUSIVE!)
                        ","373 Front St W, Toronto, ON M5V 3R7, Canada",Apartment,3000,2 + Den,2,43.6429445,-79.3922162,1,1,1,1,1,1,1,930,0,1,89,10,63,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/MLIAAOSwztde5UhU/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ofUAAOSwnXde5Uhb/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zBkAAOSwmh9e5Uhr/$_2.JPG
13,"
                            Heart of prestigious Forest Hill Village. 2 bedroom apartment
                        ","323 Lonsdale Rd, Toronto, ON M4V 1X3, Canada",Apartment,2495,2,1,43.6886058,-79.4119649,0,1,1,1,0,0,0,650,0,0,79,83,87,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/3yYAAOSwgmFe5UXR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/F2oAAOSwepNe5UXW/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Cb8AAOSwJJJe5UX0/$_2.JPG
14,"
                            Bright Large Studio Apt in Riverdale
                        ","80 Withrow Ave, Toronto, ON M4K 1C9, Canada",Apartment,2000,1,1,43.6707286,-79.3493609,1,1,1,0,1,0,0,400,0,1,78,95,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/h74AAOSwwvZe5T7T/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NZAAAOSwFLpe5T7Z/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/R1UAAOSwmFle5T7c/$_2.JPG
15,"
                            DOWNTOWN SUBLET AMAZING LOCATION
                        ","12 Linden St, Toronto, ON M4Y 1V6, Canada",Apartment,826,4,1.5,43.6706076,-79.3778594,1,1,1,1,1,0,0,11,1,1,90,89,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GnsAAOSwku9e5Sr-/$_27.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/jAMAAOSwCWte5SsA/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/BaQAAOSwmkFe5Srm/$_2.JPG
16,"
                            3 BR Apartment for Rent in Etobicoke
                        ","10 Martha Eaton Way, Toronto, ON M6M 5B3, Canada",Apartment,400,3,15,43.6970689,-79.489911,0,1,1,1,1,0,1,"1,300",0,1,34,73,36,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/DD0AAOSwQGpe5SpE/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/2sEAAOSw3C5e5SpI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MA==/z/tWoAAOSwZ2Re5SpL/$_2.JPG
17,"
                            Large 2 Bedroom At the Davisville Subway $2,500
                        ","1956 Yonge St, Toronto, ON M4S 1Z4, Canada",Apartment,2500,2.5,1,43.6993393,-79.3969913,0,0,1,1,1,0,0,"1,250",0,1,92,90,56,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/bFQAAOSwDtRe5QKW/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/9kEAAOSw7ANe5QKj/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/8AEAAOSw049e5QK1/$_2.JPG
18,"
                            Fully Furnished Brand New 1 Bedroom Suite – Downtown
                        ","460 Adelaide St E, Toronto, ON M5A 1N4, Canada",Apartment,2300,1,1,43.6527699,-79.3664874,0,1,1,1,1,0,1,573,1,1,94,98,99,http://img.youtube.com/vi/BabVz0qay8E/0.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/8mQAAOSwYN5e5PD2/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eDUAAOSw-2xe5PD9/$_2.JPG
19,"
                            apartment to rent
                        ",", north york m2m2p3 ON, Canada",Apartment,1800,2,15,43.7955592,-79.4005771,1,1,1,1,1,2,0,"1,700",0,1,28,62,36,,,
20,"
                            Updated 1 bedroom in the Junction
                        ","Gilmour Ave, Toronto, ON M6P 3B6, Canada",Apartment,1750,1,1,43.6651284,-79.4789746,0,1,1,1,0,0,0,571,0,0,78,70,84,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/AM4AAOSwdCVevtJO/$_27.JPG,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/v3oAAOSwO3pevtKL/$_2.JPG,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/tfUAAOSwsb9evtXz/$_2.JPG
21,"
                            1 bedroom for rent in a 2 bedroom apartment
                        ","222 Elm St, Toronto, ON M5T 1K4, Canada",Apartment,1100,2,1,43.6559523,-79.3919005,0,0,0,1,0,0,1,570,1,0,98,98,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gM4AAOSwK21e5LEy/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GX8AAOSws4te5LHn/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/z38AAOSwKFpe5LH4/$_2.JPG
22,"
                            Bloor and Dufferin apartment for rent
                        ",", Bloor and Dufferin M8z4j2  ON, Canada",Apartment,1950,1,1,43.6598576,-79.4353285,1,1,1,1,1,0,0,800,0,1,91,88,79,,,
23,"
                            Furnished Main floor for rent -Nice location
                        ","1477 Elsmere Ave, Windsor, ON N8X 4H1, Canada",Apartment,1100,2,1,42.3049622,-83.0166759,0,0,0,1,1,2,0,800,1,1,44,31,67,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/S5YAAOSw4yte5EM6/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/HE8AAOSw9~xe5Efa/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/BpsAAOSwt0pe5Efs/$_2.JPG
24,"
                            Renovated Apartment for Lease-Steps to Glencairn Subway
                        ","330 Marlee Ave, North York, ON M6B 3H8, Canada",Apartment,2350,2 + Den,1,43.7064754,-79.4430131,0,0,0,1,1,1,0,875,0,1,61,82,79,https://i.ebayimg.com/00/s/MzAxWDQwMw==/z/IMEAAOSw1wxey9EN/$_27.JPG,https://i.ebayimg.com/00/s/MzAxWDQwMw==/z/AgEAAOSwEU5ey9ER/$_2.JPG,https://i.ebayimg.com/00/s/MzAxWDQwMw==/z/FMsAAOSwheley9ET/$_2.JPG
25,"
                            1 BEDROOM BASEMENT APARTMENT, NEWLY RENOVATED!!
                        ","475 A St Clarens Ave, Toronto, ON M6H 3W4, Canada",Apartment,1450,1,1,43.6594596,-79.4417996,1,1,1,0,0,0,0,500,1,1,88,93,80,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/LxcAAOSwVn1e5CiC/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/fh0AAOSwFdRe5CiK/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/jGsAAOSwbNte5CiU/$_2.JPG
26,"
                            $2700 / 2br - Downtown Condo for Rent (Bay & Wellesley)
                        ","955 Bay St, Toronto, ON M5S 0C6, Canada",Apartment,2700,2 + Den,2,43.6647827,-79.3869931,1,1,1,1,1,0,1,750,0,1,98,95,75,https://i.ebayimg.com/00/s/ODAwWDUwMw==/z/x0oAAOSwBDpe4~CV/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2osAAOSwlEZe4~Cd/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/QEcAAOSwvjVe4~Ci/$_2.JPG
27,"
                            One Bedroom Apartment for Lease
                        ","25 The Esplanade, 913-25 The Esplanade, Toronto, ON M5E 1W5, Canada",Apartment,2200,1,1,43.646188,-79.374978,1,1,1,1,0,0,0,600,0,1,95,10,91,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/Dx8AAOSwkJ1e4~kA/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/uocAAOSw1EZe4~kC/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/BaAAAOSwsQJe4~lG/$_2.JPG
28,"
                            Bright and completely renovated
                        ","3194 Danforth Ave, Scarborough, ON M1L 1B7, Canada",Apartment,1700,1,1,43.6924124,-79.2840177,0,1,1,1,1,0,0,535,0,0,80,83,67,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/DaEAAOSwGnJe49ta/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ZswAAOSwx9xe49te/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eRcAAOSwKm9e49ti/$_2.JPG
29,"
                            431 Balliol St, Unit 1
                        ","1-431 Balliol St, Toronto, ON M4S 1E1, Canada",Apartment,1695,1,1,43.6999821,-79.3827794,0,0,0,1,0,0,0,10,0,0,63,73,70,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/O38AAOSw07Be48RN/$_27.JPG,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/4HIAAOSw~zde48RT/$_2.JPG,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/WhsAAOSwIy1e48RZ/$_2.JPG
30,"
                            922 AVENUE RD, #LOWER 1
                        ","922 Avenue Rd, Toronto, ON M5P 2K6, Canada",Apartment,1600,1,1,43.7010886,-79.4074594,0,1,1,1,0,0,0,10,0,0,81,86,85,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/EM0AAOSwKbNe48MR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/xGkAAOSw4CRe48Mh/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/1MIAAOSwFTde48Mk/$_2.JPG
31,"
                            924 Avenue Rd, Lower 2
                        ","924 Avenue Rd, Toronto, ON M5P 2K6, Canada",Apartment,2195,2,1,43.7012038,-79.4075034,1,1,1,1,0,0,0,10,0,0,81,86,85,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Q4kAAOSwf3xe48Hw/$_27.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/egAAAOSwfaZe48H7/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/wTIAAOSwniBe48IC/$_2.JPG
32,"
                            98 Lowther Ave, Main
                        ","98 Lowther Ave, Toronto, ON M5R 1E2, Canada",Apartment,3000,2,1,43.6694653,-79.4032817,1,1,1,1,0,1,0,10,0,1,91,99,75,https://i.ebayimg.com/00/s/ODAwWDU4NA==/z/WiUAAOSwJqhe47~A/$_27.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/sa0AAOSwAhxe47~C/$_2.JPG,https://i.ebayimg.com/00/s/NDI0WDY0MA==/z/qcsAAOSwUixe47~F/$_2.JPG
33,"
                            257 Torrens Avenue, Unit 207 - One Bedroom
                        ","257 Torrens Ave, East York, ON M4J 2P6, Canada",Apartment,1850,1,1,43.6921983,-79.3436074,0,1,1,1,0,1,0,561,0,1,67,72,62,http://img.youtube.com/vi/zKGptXvs-Y0/0.jpg,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/f8kAAOSwn2lek0IO/$_2.JPG,https://i.ebayimg.com/00/s/NTM1WDgwMA==/z/Oy0AAOSwkA5ekhCy/$_2.JPG
34,"
                            257 Torrens Avenue, Unit 201-Modern Two Bed
                        ","201 Torrens Ave, East York, ON M4J 2P6, Canada",Apartment,2260,2,1,43.6919681,-79.3456697,0,1,1,1,0,1,0,700,0,1,67,71,86,http://img.youtube.com/vi/O2FaueebuJU/0.jpg,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vrkAAOSwHVFek0N8/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMA==/z/oqkAAOSwcMNek0OJ/$_2.JPG
35,"
                            Three Bedroom unit 3065 Dundas St W, Upper
                        ","3065 Dundas St W, Toronto, ON M6P 1Z5, Canada",Apartment,2295,3,1,43.6653484,-79.47149,0,0,0,0,1,2,0,10,0,1,91,71,79,https://i.ebayimg.com/00/s/NjA1WDc4NA==/z/jR0AAOSwITReMvR3/$_27.JPG,https://i.ebayimg.com/00/s/NTI5WDgwMA==/z/OrAAAOSwFjleMvSA/$_2.JPG,https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/cOcAAOSwfEJeMvSK/$_2.JPG
36,"
                            Partly Furnished Bachelor Apartment on Harbord near Robert
                        ","118 Harbord St, Toronto, ON M5S 1G8, Canada",Apartment,1425,1,1,43.6627376,-79.404223,1,1,1,1,0,0,0,400,0,0,90,98,75,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/q6QAAOSwzYVe449L/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/1cEAAOSwsVVe449P/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/fKgAAOSwhAde449Z/$_2.JPG
0,"
                            Bright, spacious 1 bedroom apartment - Bay & Gerrard
                        ","55 Gerrard St W, Toronto, ON M5G 1Z4, Canada",Apartment,2170,1,1,43.6584633,-79.3841276,0,0,0,1,1,0,1,650,0,1,98,97,94,https://i.ebayimg.com/00/s/NTI5WDgwMA==/z/K-EAAOSwmyle4kv~/$_27.JPG,https://i.ebayimg.com/00/s/NTM5WDgwMA==/z/TicAAOSwQ6he4kwS/$_2.JPG,https://i.ebayimg.com/00/s/NTA2WDgwMA==/z/pDAAAOSwh-Je4kwV/$_2.JPG
1,"
                            Two Bed room Apparment for Rent
                        ","84 Falmouth Ave, Scarborough, ON M1K 4M8, Canada",Apartment,1799,2,1,43.7349228,-79.2532422,0,1,1,1,0,1,0,"1,500",0,0,60,91,53,,,
2,"
                            AMAZING 2 BEDROOM BASEMENT APARTMENT 2 MIN TO SUBWAY
                        ",", TORONTO M3J3R2 ON, Canada",Apartment,1750,2,1,43.7662921,-79.4993877,1,1,1,1,1,0,0,950,0,1,67,81,83,https://i.ebayimg.com/00/s/NDUxWDgwMA==/z/HDAAAOSw7Wxek5zo/$_27.JPG,https://i.ebayimg.com/00/s/NDUxWDgwMA==/z/1asAAOSws6tek5y8/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDQ1MQ==/z/v3EAAOSwFRxek5zD/$_2.JPG
3,"
                            Bright beautiful 2 bed + private backyard patio distillery king
                        ","97 Trinity St, Toronto, ON M5A 3C7, Canada",Apartment,2400,2,1,43.6528702,-79.3609809,1,1,1,1,1,0,0,701,0,1,89,89,99,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/kwMAAOSweT5e0oyx/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pJoAAOSwRM9e0oyy/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QT8AAOSwRNde0oyz/$_2.JPG
4,"
                            Dufferin Grove fully renovated 1 bedroom
                        ",", Toronto M6H3B3 ON, Canada",Apartment,1895,1,1,43.6540194,-79.4294225,1,1,1,1,0,0,0,500,0,0,75,85,87,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/33EAAOSwVNpe4uk8/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/f4EAAOSwu7de4ulR/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9MUAAOSwoAFe4umP/$_2.JPG
5,"
                            JR 1 Bedroom For Rent in Downtown Toronto
                        ","99 Howard St, Toronto, ON M4X 1K1, Canada",Apartment,1610,1,1,43.6709928,-79.3718695,0,1,1,1,0,0,0,500,0,0,81,90,72,https://i.ebayimg.com/00/s/ODIyWDEzMTU=/z/WlQAAOSwzxBe4UZy/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDU5NA==/z/ybQAAOSwsFZe4UZz/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JdsAAOSwfcle4UZ1/$_2.JPG
6,"
                            2-Bedroom Apt & Large Bachelor Available
                        ","263 Dundas St E, Toronto, ON M5A 1Z8, Canada",Apartment,1695,2,1,43.6580722,-79.3719463,0,0,0,0,0,1,0,800,0,0,94,96,75,,,
7,"
                            1 bedroom + 1 Den Apartment for rent Female Only
                        ","50 Stephanie St, Toronto, ON M5T 1B3, Canada",Apartment,800,1 + Den,1,43.6514865,-79.3922419,1,1,1,1,1,0,0,20,1,0,99,10,75,https://i.ebayimg.com/00/s/ODAwWDU5Nw==/z/MVcAAOSwVHle4rI9/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/5-gAAOSwExVe4rNN/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/9wAAAOSwniBe4rNT/$_2.JPG
